2020
7, 31, 54
20.5, 31, 968
17.5, 31, 1270
23, 32, 8
226, 32, 32
25.5, 32, 1694
20.5, 33, 4
6, 33, 1144
174, 34, 34
6.5, 34, 254
14, 34, 1496
14, 35, 1156
5.5, 35, 1304
23, 35, 1800
150.5, 36, 36
6, 36, 1900
9, 37, 802
8.5, 37, 1312
21.5, 37, 1798
17.5, 37, 1926
142, 38, 38
5, 38, 1064
10.5, 38, 1084
16, 39, 234
10, 39, 732
2, 39, 1104
21.5, 39, 1110
121, 40, 40
3, 40, 764
12, 41, 504
1, 41, 648
19, 41, 692
7, 41, 1136
18, 41, 2008
15.5, 42, 18
236.5, 42, 42
4.5, 42, 720
17, 42, 938
15.5, 42, 1092
4.5, 42, 1456
25.5, 42, 1688
9, 43, 696
8.5, 43, 1280
13.5, 43, 1676
256.5, 44, 44
24, 44, 258
7, 44, 572
12, 44, 586
24, 44, 778
7.5, 44, 946
15.5, 45, 148
16.5, 45, 562
8, 45, 1170
25, 45, 1294
23, 45, 1338
22, 45, 1478
20.5, 46, 24
269, 46, 46
22.5, 46, 790
14, 46, 1238
22.5, 46, 1552
23, 46, 1600
22, 46, 1690
13, 47, 520
21, 47, 1178
5.5, 47, 1944
12.5, 47, 1964
226.5, 48, 48
15, 48, 1268
14.5, 48, 1486
18.5, 49, 304
24, 49, 700
25, 49, 1690
125.5, 50, 50
24, 50, 270
19.5, 51, 854
11, 51, 1018
5, 51, 1228
8.5, 51, 1312
233, 52, 52
12.5, 52, 214
5, 52, 772
15, 52, 850
23.5, 52, 976
23, 52, 1514
20, 53, 410
21, 53, 540
14.5, 53, 888
23, 53, 1382
204, 54, 54
15.5, 54, 722
17, 54, 1648
1.5, 54, 1718
8, 54, 1742
12.5, 55, 670
11.5, 55, 1044
177, 56, 56
10, 56, 676
16.5, 56, 1650
6, 57, 116
15, 57, 268
1, 57, 1070
17, 57, 1104
6.5, 57, 1488
153, 58, 58
14.5, 58, 960
16, 59, 1012
183.5, 60, 60
11, 60, 776
16.5, 60, 1058
17, 61, 538
9.5, 61, 1378
17.5, 61, 1906
121, 62, 62
4.5, 63, 1424
113, 64, 64
12.5, 64, 284
21.5, 65, 554
3, 65, 978
7.5, 65, 1502
111, 66, 66
110.5, 68, 68
3.5, 69, 176
169, 70, 70
4.5, 70, 1272
14, 70, 1744
5.5, 71, 290
19, 71, 1678
19, 71, 1694
25.5, 72, 6
146.5, 72, 72
4, 72, 1548
19.5, 73, 78
6.5, 73, 898
8, 73, 1400
13.5, 73, 1582
144.5, 74, 74
23.5, 74, 1762
23, 75, 32
14.5, 75, 82
122.5, 76, 76
13, 77, 462
24.5, 77, 1028
16, 77, 1772
192, 78, 78
23.5, 78, 528
23, 78, 1728
10, 78, 1862
194, 80, 80
22.5, 80, 728
233.5, 82, 82
20.5, 82, 110
8, 82, 570
25.5, 82, 874
24, 82, 1590
6.5, 82, 1608
23, 82, 1942
8.5, 83, 1138
225.5, 84, 84
23, 84, 326
13, 84, 698
8, 84, 774
5, 84, 964
6, 84, 1658
13.5, 85, 144
10, 85, 794
24.5, 85, 992
187.5, 86, 86
25, 86, 632
11.5, 86, 1150
20, 86, 1502
17, 87, 1878
120, 88, 88
3.5, 88, 888
22.5, 89, 260
20.5, 89, 568
19.5, 89, 896
114.5, 90, 90
9.5, 90, 1542
7.5, 91, 316
4, 91, 1006
15, 91, 1584
8, 91, 1908
109.5, 92, 92
9, 92, 1990
8, 93, 586
9, 93, 1872
13.5, 94, 48
215, 94, 94
24.5, 94, 1480
15.5, 95, 1470
119, 96, 96
14, 97, 822
124.5, 98, 98
12.5, 99, 156
7, 99, 1042
18.5, 100, 42
221, 100, 100
4.5, 100, 536
13, 100, 848
24, 100, 1622
1.5, 101, 564
4.5, 101, 940
120.5, 102, 102
5.5, 102, 1348
12.5, 103, 44
11, 103, 86
11, 103, 348
6, 103, 458
23.5, 103, 652
4.5, 103, 1142
16, 103, 2014
171.5, 104, 104
25.5, 104, 282
15, 104, 1384
11.5, 105, 34
1, 105, 1348
3, 105, 1358
9, 106, 64
184, 106, 106
16.5, 106, 212
12, 106, 1072
2.5, 106, 1400
4, 107, 412
21.5, 107, 970
19.5, 107, 1750
6.5, 108, 56
173.5, 108, 108
20.5, 108, 552
16.5, 109, 386
14.5, 109, 618
23, 109, 690
1, 109, 820
18, 109, 838
6.5, 109, 1636
155, 110, 110
24, 110, 180
17, 110, 1700
8, 111, 1328
23, 111, 1436
226.5, 112, 112
20, 112, 396
22, 112, 690
24.5, 112, 1442
17.5, 112, 1562
24, 113, 784
12.5, 113, 1366
5, 113, 1812
243.5, 114, 114
4.5, 114, 638
25, 114, 836
12.5, 114, 848
7.5, 114, 1056
24, 114, 1336
14.5, 114, 1856
12.5, 114, 1972
7, 115, 338
24, 115, 734
13, 115, 1208
195, 116, 116
5.5, 116, 554
11, 116, 602
5.5, 116, 1454
9, 116, 1606
20.5, 116, 1642
1, 116, 1686
17, 117, 1240
251.5, 118, 118
18, 118, 396
19, 118, 736
18.5, 118, 1584
24.5, 119, 694
127.5, 120, 120
1.5, 120, 410
23.5, 121, 322
18, 121, 426
14.5, 121, 1214
133.5, 122, 122
13, 123, 642
20.5, 123, 856
13, 123, 1030
8.5, 123, 1726
175.5, 124, 124
14, 124, 466
10, 124, 1300
160.5, 126, 126
24, 126, 222
17, 126, 658
11.5, 126, 832
5, 126, 2006
3.5, 127, 202
10.5, 127, 398
23, 127, 1716
156, 128, 128
14, 128, 1002
17.5, 128, 1476
13, 128, 1914
3.5, 129, 660
17, 129, 878
12.5, 129, 1456
137.5, 130, 130
20.5, 130, 316
4, 130, 1204
12.5, 130, 1940
3.5, 131, 166
21.5, 131, 318
17.5, 132, 10
209.5, 132, 132
20, 132, 642
9, 132, 732
16.5, 132, 976
9.5, 132, 1296
198.5, 134, 134
13.5, 134, 704
7, 134, 1206
7, 134, 1744
3, 135, 1444
23, 135, 1726
220, 136, 136
21, 136, 330
12, 136, 810
17.5, 136, 968
12.5, 136, 1740
2.5, 137, 100
1, 137, 260
19.5, 137, 1052
24.5, 137, 1200
19.5, 137, 1482
2, 137, 1582
19.5, 137, 1782
104, 138, 138
11.5, 139, 18
8, 139, 672
10.5, 139, 994
2.5, 139, 1178
4.5, 139, 1506
211, 140, 140
23.5, 140, 708
23.5, 140, 1980
18.5, 141, 1868
6.5, 141, 2006
178, 142, 142
7, 142, 1092
4, 142, 1136
20.5, 142, 1362
12, 142, 1746
20.5, 143, 1174
20.5, 143, 1636
145.5, 144, 144
20.5, 144, 1380
3, 145, 14
8.5, 145, 458
1.5, 145, 578
228.5, 146, 146
6.5, 146, 506
19, 146, 614
4, 146, 1402
12, 146, 1568
25.5, 146, 1664
1, 147, 214
2, 147, 1472
1.5, 147, 1736
23, 147, 1800
2, 147, 1848
22.5, 147, 1988
115.5, 148, 148
15, 149, 464
21.5, 149, 732
22, 149, 1126
12, 149, 1958
127, 150, 150
1, 150, 812
25.5, 150, 1796
15.5, 151, 378
15.5, 151, 472
14.5, 151, 702
171.5, 152, 152
18, 152, 706
3.5, 152, 1318
6, 153, 692
11, 153, 920
19.5, 153, 1398
17, 153, 1730
122.5, 154, 154
19, 154, 1772
219.5, 156, 156
13.5, 156, 370
3.5, 156, 432
12, 156, 570
21.5, 156, 884
7, 156, 1826
199.5, 158, 158
15.5, 158, 274
3.5, 158, 1222
8.5, 158, 1468
11, 158, 1746
25.5, 159, 56
13, 159, 1990
206, 160, 160
25.5, 160, 276
20.5, 160, 338
25.5, 160, 524
17.5, 160, 746
6, 160, 1178
6, 160, 1546
4.5, 160, 1682
14.5, 161, 222
5, 161, 226
10, 161, 480
14.5, 161, 1602
16, 162, 86
226.5, 162, 162
3, 162, 384
21, 162, 738
15, 162, 776
10.5, 162, 1076
12, 162, 1926
7.5, 163, 614
119.5, 164, 164
2.5, 164, 798
10, 165, 446
3, 165, 1610
16, 165, 1650
153, 166, 166
4.5, 166, 288
17.5, 166, 912
14, 166, 1996
135, 168, 168
10.5, 168, 642
21, 168, 742
20, 170, 120
232.5, 170, 170
20.5, 170, 318
18, 170, 972
6, 170, 1708
8.5, 171, 564
18, 171, 842
6, 171, 1968
196, 172, 172
4, 172, 208
4, 172, 1618
17, 172, 1636
4, 173, 84
9.5, 173, 406
23, 173, 1578
114, 174, 174
21, 175, 206
221.5, 176, 176
17, 176, 312
3.5, 176, 390
3.5, 176, 416
25.5, 176, 520
24, 176, 820
9, 176, 1500
12.5, 177, 620
4.5, 177, 840
1.5, 177, 946
3.5, 177, 1556
205.5, 178, 178
23, 178, 1090
22, 178, 1408
1, 178, 1430
15, 178, 1764
9.5, 179, 1140
186.5, 180, 180
2, 180, 422
6.5, 180, 992
10.5, 180, 1466
13, 180, 1606
8, 180, 1688
3, 180, 1694
7, 180, 1932
10, 181, 350
17.5, 181, 1788
163, 182, 182
20.5, 182, 706
16, 182, 1624
8.5, 183, 1122
6, 183, 1188
24.5, 183, 1780
206, 184, 184
24.5, 184, 1362
15, 184, 1400
22, 185, 634
22.5, 185, 1512
3.5, 186, 146
145, 186, 186
14.5, 186, 1518
15, 187, 100
15.5, 187, 936
25, 187, 1710
23, 187, 1866
103, 188, 188
11, 189, 562
19, 189, 856
14, 189, 1602
111.5, 190, 190
24.5, 191, 78
1, 191, 486
24.5, 191, 590
15, 191, 720
14, 191, 746
10, 191, 1250
23, 191, 1272
25, 191, 1998
122.5, 192, 192
1, 193, 2
15, 193, 650
10, 193, 1132
18.5, 193, 1530
11, 193, 2006
217, 194, 194
22.5, 194, 866
15, 194, 1238
11, 194, 1258
24, 194, 1264
4, 194, 1346
23.5, 194, 1388
10, 195, 716
22.5, 195, 1510
195.5, 196, 196
14.5, 196, 722
15, 196, 1088
16.5, 196, 1306
8.5, 197, 1136
18, 197, 1170
167, 198, 198
5.5, 198, 538
3, 198, 1488
9.5, 198, 1752
1, 199, 752
13, 199, 1518
13.5, 200, 90
223, 200, 200
13, 200, 258
19, 200, 854
5, 200, 1336
24, 200, 1996
22, 201, 46
3.5, 201, 500
5.5, 201, 532
6, 201, 1042
172.5, 202, 202
5, 202, 1124
18.5, 202, 1128
10.5, 202, 1244
1.5, 202, 1706
1.5, 203, 518
13.5, 203, 802
21, 203, 1340
17, 203, 1508
16.5, 203, 1648
150, 204, 204
17, 204, 244
19.5, 204, 1144
5, 204, 1196
3.5, 204, 1842
12, 205, 300
9.5, 205, 504
1.5, 205, 690
18, 205, 874
237, 206, 206
19, 206, 556
25, 206, 1496
10.5, 206, 2014
19, 207, 248
23.5, 207, 514
3, 207, 860
8.5, 207, 1436
2, 207, 1600
187, 208, 208
24.5, 208, 1040
6.5, 208, 1686
13.5, 210, 66
256.5, 210, 210
25.5, 210, 728
17.5, 210, 834
21.5, 210, 1312
3.5, 210, 1550
5.5, 211, 1084
15, 211, 1344
9.5, 211, 1364
3.5, 211, 1812
196.5, 212, 212
21, 212, 620
3, 212, 814
12, 213, 460
19.5, 213, 714
5.5, 213, 1036
16.5, 213, 1584
12.5, 213, 1966
11.5, 214, 128
177, 214, 214
12.5, 214, 330
19.5, 214, 954
9.5, 214, 1178
19, 215, 202
2, 215, 244
2.5, 215, 448
2.5, 215, 698
15.5, 216, 170
170, 216, 216
18.5, 216, 294
6.5, 216, 1220
8, 216, 1292
3, 216, 1672
21.5, 217, 952
200.5, 218, 218
19, 218, 716
2, 218, 1698
16.5, 219, 92
7, 219, 334
19.5, 219, 362
13.5, 219, 498
24, 219, 590
18.5, 219, 1406
267, 220, 220
17, 220, 464
21.5, 220, 730
7.5, 220, 940
19.5, 220, 1196
3.5, 221, 924
13.5, 221, 1108
18.5, 221, 1236
18.5, 221, 1740
10, 222, 24
20, 222, 92
252.5, 222, 222
15, 222, 922
17.5, 222, 1060
23.5, 222, 1468
9.5, 222, 1606
25.5, 223, 1312
5, 223, 1328
25.5, 223, 1340
1.5, 223, 1600
6, 223, 1752
141.5, 224, 224
2.5, 224, 430
2, 224, 1598
12, 224, 1686
9, 224, 1778
21.5, 225, 96
3, 225, 210
6, 225, 240
1.5, 226, 110
220.5, 226, 226
4, 226, 632
24.5, 226, 870
7, 226, 1408
20.5, 226, 1548
1, 226, 1624
8, 226, 1694
21.5, 227, 316
22.5, 227, 488
10, 227, 1256
230.5, 228, 228
9.5, 228, 810
6.5, 228, 1072
12, 228, 1184
23.5, 228, 1668
11, 229, 916
11, 229, 958
5.5, 230, 174
191.5, 230, 230
15, 230, 376
5, 230, 1370
21.5, 231, 1904
3.5, 232, 14
132, 232, 232
5.5, 233, 722
16.5, 233, 768
25.5, 233, 1074
14, 233, 1292
1, 233, 1700
169.5, 234, 234
17.5, 234, 318
4, 234, 1238
25.5, 234, 1998
6.5, 235, 568
22, 235, 768
187.5, 236, 236
4, 236, 1174
10.5, 236, 1206
22.5, 236, 1552
8.5, 236, 1558
8.5, 236, 1930
22.5, 237, 908
6.5, 237, 1872
191, 238, 238
6, 238, 718
2, 238, 1186
6.5, 238, 1210
3.5, 238, 1390
16.5, 238, 1550
17.5, 239, 426
24, 239, 874
24.5, 239, 1992
256, 240, 240
17.5, 240, 484
24, 240, 518
14, 240, 1214
22, 240, 1582
24.5, 240, 1772
8, 240, 1838
16, 240, 1932
20, 241, 78
1.5, 241, 1250
5.5, 241, 1846
15.5, 241, 1926
15.5, 242, 194
253.5, 242, 242
11, 242, 424
25.5, 242, 824
19.5, 242, 1576
23, 242, 1708
24, 243, 228
3, 244, 118
223.5, 244, 244
24.5, 244, 700
8, 244, 1470
23.5, 245, 456
9.5, 245, 768
6.5, 245, 884
7, 245, 1228
149, 246, 246
25.5, 246, 938
4.5, 246, 1476
18.5, 246, 1644
167.5, 248, 248
17.5, 249, 1692
13.5, 250, 134
25.5, 250, 230
7.5, 250, 232
159, 250, 250
1, 250, 1300
4, 251, 932
12.5, 251, 942
7.5, 251, 1122
9, 251, 1308
22, 251, 1334
16.5, 251, 1414
17.5, 251, 1706
167, 252, 252
2.5, 252, 394
9, 252, 694
2, 253, 1100
172.5, 254, 254
1.5, 254, 1224
7, 255, 448
24, 255, 972
24, 255, 1036
181, 256, 256
16, 256, 700
23, 256, 1060
23.5, 257, 14
11, 257, 36
14, 257, 164
7.5, 257, 1438
13, 257, 2000
145, 258, 258
21, 258, 686
6, 258, 710
2.5, 258, 1076
25, 259, 138
18, 259, 154
20, 259, 296
20, 259, 1066
6, 260, 180
154.5, 260, 260
22.5, 261, 28
14, 261, 662
1.5, 261, 900
2.5, 261, 1152
24.5, 262, 94
15.5, 262, 146
241.5, 262, 262
2.5, 262, 300
24.5, 262, 416
2.5, 262, 990
1, 262, 994
17.5, 262, 1938
13.5, 263, 176
17, 263, 644
17, 263, 1088
21.5, 263, 1334
155, 264, 264
25, 264, 848
13.5, 264, 1654
16, 264, 1726
23, 265, 4
5.5, 265, 310
20, 265, 844
16, 265, 966
25.5, 265, 1938
20.5, 265, 1944
104, 266, 266
16.5, 267, 1716
20.5, 268, 130
160.5, 268, 268
7, 268, 350
1, 268, 532
18.5, 268, 1956
7, 269, 450
21.5, 269, 454
25, 269, 944
22.5, 269, 1006
153.5, 270, 270
16, 270, 302
25, 270, 608
19.5, 271, 142
3, 271, 158
3.5, 271, 966
18, 272, 268
168, 272, 272
2, 273, 138
17, 273, 706
16, 273, 1004
14.5, 273, 1242
15.5, 273, 1382
16, 273, 1630
8, 273, 1706
9.5, 274, 116
228.5, 274, 274
25.5, 274, 372
17, 274, 882
9, 274, 1168
19.5, 275, 144
22.5, 275, 274
23.5, 275, 388
21, 275, 468
25.5, 275, 1356
15.5, 275, 1544
5, 275, 1864
133.5, 276, 276
22, 277, 206
19, 277, 1160
12, 277, 1198
25.5, 277, 1250
18.5, 277, 1628
24.5, 277, 1644
129, 278, 278
11, 278, 1592
5.5, 279, 810
4, 279, 902
9, 279, 1166
8.5, 279, 1346
6.5, 279, 1386
214.5, 280, 280
14, 280, 826
8.5, 280, 888
9, 280, 936
11, 280, 1372
24, 280, 1604
22.5, 280, 1994
5, 281, 184
25, 281, 482
21, 281, 1364
7, 281, 1374
17.5, 282, 254
181.5, 282, 282
16, 282, 738
4.5, 282, 1328
20, 282, 1380
12.5, 283, 170
7, 284, 22
9, 284, 234
197, 284, 284
16, 284, 946
25.5, 285, 912
11, 285, 1124
25.5, 285, 1906
24.5, 285, 1954
151.5, 286, 286
5, 286, 1268
13.5, 286, 1678
8, 287, 304
11.5, 287, 480
5, 287, 1996
21, 287, 2014
140, 288, 288
4.5, 288, 1990
1, 289, 146
14.5, 289, 936
11.5, 289, 1486
112.5, 290, 290
14, 291, 172
16.5, 291, 1642
160.5, 292, 292
5.5, 292, 586
10.5, 292, 642
16.5, 292, 1020
23.5, 293, 806
18, 293, 1614
157, 294, 294
21.5, 294, 708
14, 294, 1132
16.5, 295, 822
9.5, 295, 1238
24, 295, 1964
10.5, 296, 2
196.5, 296, 296
1.5, 296, 464
16, 296, 708
6, 296, 1076
10.5, 296, 1082
150, 298, 298
9, 298, 488
17.5, 298, 1154
4.5, 299, 572
6.5, 299, 600
17, 299, 720
3, 299, 1678
2, 299, 1770
269, 300, 300
4.5, 300, 330
18.5, 300, 770
3, 300, 1010
12, 300, 2016
115.5, 302, 302
18.5, 303, 1510
15, 303, 1526
22.5, 303, 1820
145, 304, 304
9.5, 304, 1972
16, 305, 122
22, 305, 1416
25.5, 305, 1618
10, 306, 44
212, 306, 306
11.5, 306, 388
2, 306, 502
18.5, 306, 688
14.5, 306, 964
16, 306, 1108
10, 306, 1556
23, 306, 1730
4, 307, 1644
112.5, 308, 308
12, 308, 1958
3.5, 309, 314
3, 309, 780
9.5, 309, 824
25.5, 310, 296
153.5, 310, 310
6, 310, 590
21.5, 310, 1330
24.5, 311, 494
126, 312, 312
2.5, 312, 758
9, 313, 104
22.5, 313, 1888
183, 314, 314
24, 314, 950
3, 314, 1598
2, 314, 1952
20, 315, 564
13, 315, 810
176, 316, 316
13, 317, 1720
18, 318, 180
239, 318, 318
24.5, 318, 656
1.5, 318, 1572
25, 318, 1674
6.5, 319, 82
13.5, 319, 418
166, 320, 320
11.5, 320, 806
1.5, 320, 990
6.5, 320, 1462
9.5, 321, 810
1, 321, 1204
14.5, 321, 1462
15, 321, 1506
17.5, 321, 1804
209.5, 322, 322
3.5, 322, 1040
21.5, 322, 1378
15.5, 322, 1962
2, 323, 474
25.5, 323, 934
111, 324, 324
10.5, 324, 1282
3.5, 325, 1352
12.5, 325, 1732
129, 326, 326
13, 326, 1226
1.5, 326, 1808
9, 326, 1998
12, 327, 46
12, 327, 1028
25.5, 327, 1534
11.5, 327, 1580
173.5, 328, 328
12.5, 328, 766
16.5, 328, 842
14, 328, 1242
7.5, 328, 1478
15, 328, 1898
232, 330, 330
23.5, 330, 734
10, 330, 1060
25.5, 330, 1326
24, 331, 22
14.5, 331, 1254
5, 331, 1282
12, 331, 1492
15, 331, 1714
179, 332, 332
5, 332, 802
17.5, 332, 1526
21.5, 333, 182
14, 333, 426
25, 333, 954
12.5, 333, 1556
7.5, 333, 1920
122, 334, 334
6.5, 335, 702
9, 335, 770
9.5, 335, 1496
24, 336, 184
212.5, 336, 336
2, 336, 646
16.5, 336, 952
2.5, 336, 1258
19, 337, 1276
25, 337, 1740
4, 337, 1954
8.5, 338, 2
15, 338, 160
214, 338, 338
24, 338, 764
4, 338, 858
16, 338, 1122
11, 339, 1914
21.5, 340, 108
128, 340, 340
6, 340, 1164
5, 341, 1204
176.5, 342, 342
16, 342, 344
4.5, 342, 1648
1.5, 342, 1756
23.5, 343, 42
4.5, 343, 720
9, 344, 150
250.5, 344, 344
13, 344, 620
17, 344, 850
13.5, 344, 1502
22.5, 345, 470
15, 345, 728
15.5, 345, 928
13.5, 345, 1868
178, 346, 346
2, 346, 746
8.5, 346, 1244
19.5, 347, 352
22, 347, 778
7.5, 347, 816
6, 347, 1812
178, 348, 348
11, 348, 726
2, 348, 1440
5.5, 348, 1668
3.5, 348, 1916
19.5, 348, 1992
9.5, 349, 100
19, 349, 884
17, 349, 948
8.5, 349, 1514
23, 349, 1610
15.5, 350, 294
210, 350, 350
9.5, 350, 776
13, 350, 856
16.5, 350, 1002
20.5, 351, 1564
21.5, 351, 1590
21.5, 352, 90
189.5, 352, 352
24.5, 352, 798
12.5, 353, 710
10, 354, 142
184, 354, 354
11.5, 354, 1854
1, 355, 726
9.5, 356, 14
250, 356, 356
15.5, 356, 1324
15, 356, 1768
18, 356, 2018
4, 357, 0
7.5, 357, 184
7.5, 357, 470
11.5, 357, 892
8.5, 358, 66
181.5, 358, 358
9, 358, 1146
17.5, 358, 1788
15, 359, 312
8, 359, 474
4.5, 359, 1366
23.5, 360, 344
170, 360, 360
23.5, 361, 1330
182, 362, 362
8, 362, 366
7, 362, 980
21, 362, 1100
9.5, 362, 1380
18, 363, 348
20.5, 363, 1054
13, 363, 1458
1, 363, 1780
10, 364, 112
127, 364, 364
4, 365, 84
3.5, 365, 150
9.5, 365, 1874
4.5, 365, 1924
14.5, 366, 290
172, 366, 366
22, 366, 1184
23.5, 366, 1946
25.5, 367, 862
25, 367, 1008
12, 367, 1648
22, 367, 1828
180.5, 368, 368
19, 368, 1352
5, 369, 536
21, 369, 982
8, 369, 1276
19, 369, 1736
13.5, 369, 1886
229.5, 370, 370
23, 370, 762
16, 370, 1436
22, 370, 1532
20, 370, 1616
11.5, 371, 196
5.5, 371, 730
104, 372, 372
10.5, 373, 262
10, 373, 576
23.5, 373, 1540
20, 373, 1834
24.5, 374, 72
235, 374, 374
9, 374, 914
17, 375, 1884
3.5, 376, 182
229, 376, 376
14.5, 376, 660
4.5, 376, 1332
9.5, 376, 1534
15.5, 377, 702
25.5, 377, 1334
22.5, 377, 1356
19, 377, 1870
21, 378, 104
176.5, 378, 378
13, 378, 918
19.5, 378, 1384
8, 378, 1984
5, 379, 340
25, 379, 530
6, 379, 1022
14.5, 380, 138
12.5, 380, 334
187, 380, 380
22.5, 380, 616
16.5, 381, 668
1, 381, 852
118, 382, 382
8, 382, 1498
1.5, 382, 1836
20, 383, 954
133, 384, 384
14.5, 385, 490
9, 385, 586
7.5, 385, 1510
12.5, 385, 1716
13.5, 386, 18
213, 386, 386
13, 386, 1048
8.5, 386, 1204
9, 386, 1568
10, 386, 1834
11, 387, 614
4, 387, 1540
17, 388, 362
139, 388, 388
9.5, 389, 1682
4, 390, 84
11, 390, 202
185, 390, 390
18.5, 391, 88
1.5, 391, 184
5, 391, 696
3, 391, 736
19.5, 391, 830
213.5, 392, 392
21, 392, 670
1.5, 392, 966
3.5, 392, 1382
3, 392, 1530
2.5, 393, 1374
3.5, 393, 1508
19, 393, 1570
12, 394, 246
206.5, 394, 394
21, 394, 1284
7, 394, 1760
14, 394, 1784
6.5, 394, 2002
13, 395, 1482
112.5, 396, 396
11.5, 397, 270
202, 398, 398
20, 398, 404
5.5, 398, 696
19, 398, 756
12, 398, 1076
10, 399, 158
2.5, 399, 824
3, 399, 894
14, 399, 1074
5, 399, 1942
6.5, 400, 352
208, 400, 400
20, 400, 552
23, 400, 632
2, 400, 1676
7.5, 400, 1884
14, 401, 618
6.5, 401, 914
15.5, 401, 1098
113, 402, 402
12.5, 402, 550
2.5, 403, 914
15.5, 403, 1054
10.5, 404, 402
183.5, 404, 404
10, 404, 592
5, 404, 940
10, 404, 1134
3.5, 404, 1138
5, 405, 80
22.5, 405, 512
21.5, 405, 1954
104, 406, 406
18, 407, 1310
5, 407, 1480
149, 408, 408
15.5, 409, 788
17.5, 409, 1524
8, 410, 332
158.5, 410, 410
16.5, 410, 824
20, 410, 942
2, 410, 1270
13.5, 411, 522
1, 411, 874
11.5, 411, 912
16.5, 411, 1262
19.5, 412, 408
153, 412, 412
19, 412, 850
15, 413, 180
20.5, 413, 270
21.5, 413, 398
19, 413, 528
22, 413, 1122
20, 413, 1992
20, 414, 72
22.5, 414, 390
188.5, 414, 414
12, 414, 416
15, 414, 908
4.5, 414, 1306
2.5, 415, 80
2.5, 415, 170
6.5, 415, 662
24.5, 415, 1252
23, 415, 1916
221, 416, 416
17, 416, 1414
12.5, 416, 1506
7.5, 416, 1694
13.5, 416, 2000
16.5, 417, 946
108, 418, 418
9, 419, 96
8.5, 419, 200
19, 419, 472
22, 419, 740
12, 419, 920
8.5, 419, 1758
142.5, 420, 420
15.5, 421, 50
21.5, 421, 802
14.5, 421, 1004
24.5, 421, 1886
12.5, 422, 42
194, 422, 422
19.5, 422, 442
3.5, 422, 954
25, 422, 1478
10.5, 422, 1794
3, 423, 1084
24, 423, 1422
14, 423, 1684
5.5, 424, 20
9.5, 424, 108
20.5, 424, 128
17.5, 424, 260
249.5, 424, 424
14.5, 424, 1258
9.5, 424, 1350
7, 425, 414
18.5, 425, 1056
113.5, 426, 426
9.5, 426, 1560
15, 427, 1026
7, 427, 1618
173.5, 428, 428
13, 428, 1058
1.5, 428, 1802
24.5, 429, 470
17.5, 429, 1724
21, 430, 396
121.5, 430, 430
21, 431, 190
24.5, 431, 878
14.5, 431, 970
15.5, 431, 1430
174.5, 432, 432
14.5, 432, 554
15.5, 432, 610
5, 432, 1168
14.5, 432, 1196
7, 432, 1600
18.5, 434, 226
171, 434, 434
4.5, 434, 610
22, 434, 1980
8.5, 435, 194
8, 435, 638
199, 436, 436
6.5, 436, 998
21, 436, 1438
25.5, 436, 1846
17, 437, 38
19.5, 437, 578
16, 437, 772
16, 437, 1150
15, 437, 1594
21, 437, 1818
109.5, 438, 438
25.5, 440, 60
4.5, 440, 126
215, 440, 440
6, 440, 694
20.5, 440, 922
3, 440, 1022
17, 440, 1024
10.5, 440, 1574
5, 441, 326
16, 442, 154
237.5, 442, 442
7, 442, 700
8.5, 442, 730
1, 442, 1550
