2020
10.5, 25, 86
294, 26, 26
20.5, 26, 1372
7.5, 26, 1608
9, 27, 106
9.5, 27, 638
13.5, 27, 1600
1, 27, 1644
415.5, 28, 28
20, 28, 224
15.5, 28, 230
2.5, 28, 370
13, 28, 660
12.5, 28, 944
12, 28, 1174
23.5, 28, 1232
6.5, 29, 194
7, 29, 450
22, 29, 920
10.5, 29, 1194
4, 29, 1664
5, 29, 1950
401.5, 30, 30
20, 30, 362
1, 30, 466
5, 30, 1002
7, 30, 1146
24.5, 30, 1350
22, 30, 1446
15.5, 30, 1552
22, 30, 1732
7, 31, 54
3, 31, 782
15.5, 31, 802
20.5, 31, 968
17.5, 31, 1270
21.5, 31, 1310
23, 32, 8
402, 32, 32
15.5, 32, 140
11, 32, 860
18, 32, 1026
25.5, 32, 1694
7.5, 32, 1794
20.5, 33, 4
17, 33, 50
6.5, 33, 630
1, 33, 778
6, 33, 1144
15.5, 33, 1884
9.5, 33, 2014
375.5, 34, 34
18.5, 34, 160
6.5, 34, 254
18.5, 34, 610
15.5, 34, 1062
14, 34, 1496
16.5, 34, 1618
2.5, 34, 1906
11.5, 35, 134
7, 35, 326
2, 35, 666
14, 35, 1156
5.5, 35, 1214
24, 35, 1242
5.5, 35, 1304
4.5, 35, 1682
23, 35, 1800
334, 36, 36
20.5, 36, 858
2.5, 36, 1258
6, 36, 1900
19.5, 37, 660
9, 37, 802
8.5, 37, 1312
21.5, 37, 1798
17.5, 37, 1926
317.5, 38, 38
3, 38, 270
1, 38, 276
10.5, 38, 696
12, 38, 878
5, 38, 1064
10.5, 38, 1084
18, 38, 1256
15, 38, 1372
16, 39, 234
14.5, 39, 428
10, 39, 732
21, 39, 780
2, 39, 1104
21.5, 39, 1110
19.5, 39, 1942
257, 40, 40
13, 40, 684
3, 40, 764
12, 41, 504
1, 41, 648
19, 41, 692
6.5, 41, 1042
7, 41, 1136
18, 41, 2008
15.5, 42, 18
427, 42, 42
19, 42, 134
3, 42, 206
4.5, 42, 720
17, 42, 938
15.5, 42, 1092
4.5, 42, 1456
25.5, 42, 1688
21.5, 43, 0
7, 43, 150
9, 43, 696
21, 43, 1142
8.5, 43, 1280
15.5, 43, 1432
13.5, 43, 1676
390, 44, 44
24, 44, 258
7, 44, 572
12, 44, 586
24, 44, 778
7.5, 44, 946
15.5, 45, 148
16.5, 45, 562
8, 45, 1170
25, 45, 1294
23, 45, 1338
22, 45, 1478
18, 45, 1944
20.5, 46, 24
399, 46, 46
9, 46, 344
22.5, 46, 790
14, 46, 1238
22.5, 46, 1552
23, 46, 1600
22, 46, 1690
13, 47, 520
7, 47, 598
21, 47, 1178
10, 47, 1338
22.5, 47, 1350
5.5, 47, 1944
12.5, 47, 1964
401, 48, 48
2, 48, 222
15, 48, 1268
3, 48, 1348
14.5, 48, 1486
14, 49, 294
18.5, 49, 304
4, 49, 664
24, 49, 700
5, 49, 1678
25, 49, 1690
243.5, 50, 50
24, 50, 270
5.5, 50, 1268
19.5, 51, 854
11, 51, 1018
23.5, 51, 1046
5, 51, 1228
8.5, 51, 1312
19, 51, 1364
388, 52, 52
12.5, 52, 214
5, 52, 772
15, 52, 850
23.5, 52, 976
24, 52, 1262
25, 52, 1412
23, 52, 1514
5.5, 52, 1872
6.5, 53, 96
20, 53, 410
21, 53, 540
14.5, 53, 888
23, 53, 1382
2, 53, 1650
12.5, 53, 1828
374, 54, 54
5.5, 54, 126
15.5, 54, 722
3, 54, 882
17, 54, 1648
1.5, 54, 1718
8, 54, 1742
12.5, 55, 670
11.5, 55, 1044
10.5, 55, 1680
14.5, 56, 2
323, 56, 56
10, 56, 676
1.5, 56, 752
16.5, 56, 1650
6, 57, 116
13.5, 57, 136
15, 57, 268
16, 57, 392
14, 57, 402
1, 57, 1070
17, 57, 1104
6.5, 57, 1488
325.5, 58, 58
7, 58, 304
13.5, 58, 340
2.5, 58, 710
14.5, 58, 960
3, 58, 1828
24.5, 59, 562
16, 59, 1012
24, 59, 1240
432, 60, 60
17.5, 60, 192
9.5, 60, 382
11.5, 60, 578
11, 60, 776
16.5, 60, 1058
19, 60, 1084
21, 60, 1250
3, 60, 1960
17, 61, 538
3, 61, 984
9.5, 61, 1378
17.5, 61, 1906
299, 62, 62
19, 62, 844
24, 62, 878
4.5, 63, 1424
25, 63, 1640
239, 64, 64
12.5, 64, 284
20, 65, 238
21.5, 65, 554
3, 65, 978
22, 65, 1188
7.5, 65, 1502
288.5, 66, 66
13, 66, 314
15, 66, 932
24, 66, 1352
9, 68, 16
2.5, 68, 44
250, 68, 68
5.5, 68, 1302
15, 69, 138
3.5, 69, 176
19, 69, 1442
2.5, 69, 1478
4.5, 69, 1702
17.5, 69, 1752
365.5, 70, 70
25.5, 70, 436
4.5, 70, 1272
14, 70, 1744
17, 70, 1862
15, 70, 1944
13, 70, 2006
5.5, 71, 290
19, 71, 1678
19, 71, 1694
10, 71, 1768
25.5, 72, 6
262, 72, 72
4, 72, 1548
19.5, 73, 78
6.5, 73, 898
8, 73, 1400
13.5, 73, 1582
272.5, 74, 74
16.5, 74, 1620
11, 74, 1708
23.5, 74, 1762
23, 75, 32
14.5, 75, 82
3, 75, 384
21.5, 75, 552
304.5, 76, 76
15, 76, 750
23.5, 76, 1170
1, 76, 1546
25, 77, 186
13, 77, 462
24.5, 77, 1028
16, 77, 1772
359, 78, 78
23.5, 78, 528
25.5, 78, 886
23, 78, 1728
3.5, 78, 1854
10, 78, 1862
368.5, 80, 80
24.5, 80, 278
10, 80, 430
22.5, 80, 728
8, 80, 1556
17.5, 81, 296
13, 81, 366
12, 81, 504
7, 81, 662
21.5, 81, 770
20.5, 81, 1060
395, 82, 82
20.5, 82, 110
2.5, 82, 202
4.5, 82, 242
8, 82, 570
2.5, 82, 580
25.5, 82, 874
12.5, 82, 1362
24, 82, 1590
6.5, 82, 1608
23, 82, 1942
8.5, 83, 1138
20, 83, 1188
353.5, 84, 84
20, 84, 104
23, 84, 326
13, 84, 698
8, 84, 774
5, 84, 964
6, 84, 1658
13.5, 85, 144
18.5, 85, 574
10, 85, 794
1, 85, 914
24.5, 85, 992
15.5, 85, 1232
25, 85, 1788
336, 86, 86
25, 86, 632
10, 86, 824
4.5, 86, 990
11.5, 86, 1150
20, 86, 1502
11, 87, 1198
17, 87, 1878
11, 88, 20
364, 88, 88
21, 88, 594
3, 88, 622
12, 88, 848
3.5, 88, 888
22.5, 88, 922
22.5, 88, 966
11.5, 88, 1308
22.5, 89, 260
1, 89, 394
6, 89, 432
20.5, 89, 568
19.5, 89, 896
275, 90, 90
21.5, 90, 636
3.5, 90, 1388
9.5, 90, 1542
7.5, 91, 316
20, 91, 376
4, 91, 1006
15, 91, 1584
8, 91, 1908
15.5, 91, 1922
221.5, 92, 92
11.5, 92, 498
9, 92, 1990
15.5, 93, 220
8, 93, 586
13.5, 93, 646
9, 93, 1100
18, 93, 1496
9, 93, 1872
12.5, 94, 4
13.5, 94, 48
437, 94, 94
12, 94, 1012
24.5, 94, 1120
1.5, 94, 1402
24.5, 94, 1480
20, 94, 1708
7, 94, 1928
2, 95, 204
5, 95, 488
17.5, 95, 862
4.5, 95, 1286
15.5, 95, 1470
259.5, 96, 96
5, 96, 300
4, 96, 660
2, 96, 1456
19.5, 97, 328
14, 97, 822
2, 97, 970
20, 97, 1430
23, 97, 1486
258.5, 98, 98
22, 98, 810
11.5, 98, 1460
12.5, 99, 156
14, 99, 494
16, 99, 738
22, 99, 956
7, 99, 1042
25, 99, 1402
10, 99, 1612
18.5, 100, 42
411.5, 100, 100
8, 100, 232
8.5, 100, 394
4.5, 100, 536
23.5, 100, 806
13, 100, 848
4, 100, 1436
19, 100, 1578
24, 100, 1622
6, 100, 1636
1.5, 101, 564
25, 101, 860
4.5, 101, 940
21, 101, 1098
9.5, 101, 1426
14, 101, 1716
16.5, 101, 1734
326, 102, 102
3.5, 102, 314
1, 102, 704
6, 102, 960
4, 102, 1254
5.5, 102, 1348
22.5, 102, 1678
12.5, 103, 44
11, 103, 86
11, 103, 348
6, 103, 458
23.5, 103, 652
21, 103, 992
8, 103, 1118
4.5, 103, 1142
14.5, 103, 1186
20, 103, 1274
10, 103, 1374
3.5, 103, 1682
16, 103, 2014
18.5, 104, 90
324.5, 104, 104
17, 104, 264
25.5, 104, 282
15, 104, 1384
11.5, 105, 34
15, 105, 370
1, 105, 1348
3, 105, 1358
5.5, 105, 1584
9, 106, 64
352.5, 106, 106
16.5, 106, 212
12, 106, 342
12, 106, 1072
2.5, 106, 1400
4, 107, 412
6.5, 107, 416
4.5, 107, 722
21.5, 107, 970
18.5, 107, 1206
19.5, 107, 1320
19.5, 107, 1750
1.5, 107, 1822
6.5, 108, 56
315.5, 108, 108
3.5, 108, 352
20.5, 108, 552
16.5, 109, 386
14.5, 109, 618
23, 109, 690
1, 109, 820
18, 109, 838
18.5, 109, 878
14.5, 109, 1116
15, 109, 1386
6.5, 109, 1636
374.5, 110, 110
24, 110, 180
24, 110, 884
13.5, 110, 946
17.5, 110, 1290
13.5, 110, 1328
24, 110, 1340
14.5, 110, 1650
17, 110, 1700
7, 111, 6
3, 111, 344
20, 111, 724
8, 111, 1328
23, 111, 1436
21.5, 111, 1588
19.5, 111, 1764
20, 111, 1946
22, 112, 2
363.5, 112, 112
20, 112, 396
2, 112, 688
22, 112, 690
24.5, 112, 1442
17.5, 112, 1562
6, 113, 396
24, 113, 784
12.5, 113, 1366
5, 113, 1812
426.5, 114, 114
25.5, 114, 272
6.5, 114, 518
4.5, 114, 638
25, 114, 836
12.5, 114, 848
7.5, 114, 1056
24, 114, 1336
3, 114, 1506
14.5, 114, 1856
12.5, 114, 1972
7, 115, 338
24, 115, 734
6.5, 115, 922
13, 115, 1208
14, 115, 1710
347.5, 116, 116
5.5, 116, 554
11, 116, 602
12, 116, 1118
1.5, 116, 1332
5.5, 116, 1454
9, 116, 1606
20.5, 116, 1642
1, 116, 1686
5.5, 117, 16
19.5, 117, 508
1.5, 117, 1132
17, 117, 1240
2, 117, 1496
422, 118, 118
18, 118, 396
15.5, 118, 614
19, 118, 736
18.5, 118, 1584
11.5, 118, 1894
13, 119, 560
24.5, 119, 694
21.5, 119, 1022
2.5, 119, 1576
12.5, 119, 1864
1.5, 119, 1960
24, 120, 2
368.5, 120, 120
1.5, 120, 410
14, 120, 688
13, 120, 746
2, 120, 1006
16.5, 120, 1310
21, 120, 1422
25, 120, 1614
23.5, 121, 322
18, 121, 426
12, 121, 462
23.5, 121, 1022
14.5, 121, 1214
341.5, 122, 122
10.5, 122, 544
9, 122, 1468
5, 122, 1614
2, 122, 1960
4.5, 123, 52
13, 123, 642
20.5, 123, 856
13, 123, 1028
13, 123, 1030
5, 123, 1116
7.5, 123, 1436
20.5, 123, 1688
8.5, 123, 1726
20.5, 123, 1824
380, 124, 124
14, 124, 466
10, 124, 1300
22.5, 124, 1574
8.5, 124, 1848
20.5, 125, 82
20, 125, 928
368, 126, 126
16.5, 126, 178
24, 126, 222
17, 126, 658
11.5, 126, 832
18.5, 126, 1150
21, 126, 1554
5, 126, 2006
3.5, 127, 202
10.5, 127, 398
14, 127, 814
25, 127, 1140
23, 127, 1716
367, 128, 128
18.5, 128, 168
14, 128, 1002
17.5, 128, 1476
14, 128, 1480
13, 128, 1914
23.5, 129, 102
23, 129, 140
6, 129, 366
3.5, 129, 660
12.5, 129, 662
17, 129, 878
12.5, 129, 1456
25, 130, 26
378.5, 130, 130
20.5, 130, 316
23.5, 130, 470
4, 130, 1204
12.5, 130, 1940
3.5, 131, 166
21.5, 131, 318
7.5, 131, 1096
6, 131, 1184
18.5, 131, 1402
13, 131, 1668
17.5, 132, 10
406.5, 132, 132
6.5, 132, 422
20, 132, 642
9, 132, 732
3.5, 132, 832
16.5, 132, 976
16, 132, 1086
9.5, 132, 1296
9, 132, 1312
20.5, 132, 1608
2.5, 132, 1626
12, 133, 264
18.5, 133, 406
24, 133, 632
1.5, 133, 688
13.5, 133, 908
21.5, 133, 1186
324.5, 134, 134
13.5, 134, 704
7, 134, 1206
7, 134, 1744
2.5, 135, 920
3, 135, 1444
5.5, 135, 1524
23, 135, 1726
23.5, 135, 1738
18.5, 135, 1904
439, 136, 136
14, 136, 272
21, 136, 330
22, 136, 390
12, 136, 810
25, 136, 894
17.5, 136, 968
10, 136, 1720
12.5, 136, 1740
10.5, 136, 1864
2.5, 137, 100
1, 137, 260
23.5, 137, 406
12, 137, 522
19.5, 137, 1052
24.5, 137, 1200
9.5, 137, 1434
19.5, 137, 1482
2, 137, 1582
19.5, 137, 1782
13, 137, 2008
269.5, 138, 138
6, 138, 536
4, 138, 1428
8, 138, 1568
3, 138, 1874
6, 138, 1956
11.5, 139, 18
8, 139, 672
10.5, 139, 994
2.5, 139, 1178
4.5, 139, 1506
356, 140, 140
8.5, 140, 540
23.5, 140, 708
16, 140, 1090
23.5, 140, 1980
14.5, 141, 674
1, 141, 1016
18.5, 141, 1868
6.5, 141, 2006
395, 142, 142
15.5, 142, 678
7, 142, 1092
4, 142, 1136
11, 142, 1174
20.5, 142, 1362
12, 142, 1746
23, 142, 1988
22.5, 143, 134
14.5, 143, 690
14, 143, 780
20.5, 143, 1174
13.5, 143, 1404
20.5, 143, 1636
10.5, 143, 1878
9.5, 144, 118
346, 144, 144
14.5, 144, 726
20.5, 144, 1380
20.5, 144, 1402
3, 145, 14
17, 145, 366
7, 145, 452
8.5, 145, 458
1.5, 145, 578
21, 145, 1406
405, 146, 146
6.5, 146, 506
19, 146, 614
17, 146, 672
22, 146, 694
19.5, 146, 1086
4, 146, 1402
12, 146, 1568
25.5, 146, 1664
1, 147, 214
22.5, 147, 330
6.5, 147, 768
14, 147, 842
2, 147, 1472
22, 147, 1608
1.5, 147, 1736
23, 147, 1800
2, 147, 1848
14, 147, 1882
22.5, 147, 1988
3, 148, 98
280.5, 148, 148
16.5, 148, 462
4.5, 148, 512
7, 148, 1326
23.5, 148, 1330
3.5, 148, 1426
3.5, 149, 440
15, 149, 464
15.5, 149, 610
21.5, 149, 732
22, 149, 1126
12, 149, 1958
8.5, 150, 54
239, 150, 150
1, 150, 812
3, 150, 1662
25.5, 150, 1796
9, 151, 84
15.5, 151, 378
15.5, 151, 472
14.5, 151, 702
327.5, 152, 152
16, 152, 212
10, 152, 646
18, 152, 706
1.5, 152, 1130
3.5, 152, 1318
6, 153, 692
11, 153, 920
19.5, 153, 1398
20.5, 153, 1482
17, 153, 1730
15, 153, 1790
22, 154, 16
290.5, 154, 154
4, 154, 728
20, 154, 1366
19, 154, 1772
15, 155, 1450
362.5, 156, 156
13.5, 156, 370
3.5, 156, 432
12, 156, 570
21.5, 156, 884
7, 156, 1826
14, 157, 610
9, 157, 788
1.5, 157, 1502
23, 157, 1884
2.5, 157, 1904
408.5, 158, 158
15.5, 158, 274
14, 158, 630
11.5, 158, 1030
20.5, 158, 1192
3.5, 158, 1222
8.5, 158, 1468
7.5, 158, 1722
11, 158, 1746
25.5, 159, 56
6.5, 159, 604
12.5, 159, 810
1.5, 159, 1648
13, 159, 1990
381.5, 160, 160
25.5, 160, 276
20.5, 160, 338
17.5, 160, 478
25.5, 160, 524
16.5, 160, 600
17.5, 160, 746
6, 160, 1178
6, 160, 1546
4.5, 160, 1682
19.5, 160, 1946
16, 161, 12
2, 161, 186
14.5, 161, 222
5, 161, 226
10, 161, 480
15, 161, 1316
14.5, 161, 1602
16, 162, 86
381.5, 162, 162
20, 162, 238
3, 162, 384
21, 162, 738
15, 162, 776
2.5, 162, 844
10.5, 162, 1076
15.5, 162, 1822
12, 162, 1926
7.5, 163, 614
18, 163, 966
23, 163, 1882
323, 164, 164
2.5, 164, 798
25.5, 164, 1480
3, 164, 1526
23, 164, 1776
20, 164, 1866
10, 165, 446
11, 165, 632
5.5, 165, 780
3, 165, 1610
16, 165, 1650
20, 165, 1830
12, 165, 2016
278, 166, 166
4.5, 166, 288
17.5, 166, 912
24.5, 166, 1076
14, 166, 1996
8, 167, 1816
305.5, 168, 168
10.5, 168, 642
21, 168, 742
1.5, 169, 1486
20, 170, 120
385.5, 170, 170
20.5, 170, 318
7, 170, 372
18, 170, 972
11, 170, 1256
6, 170, 1708
20, 170, 1790
4, 171, 74
8.5, 171, 186
4.5, 171, 456
8.5, 171, 564
18, 171, 842
6, 171, 1542
7, 171, 1932
6, 171, 1968
315, 172, 172
4, 172, 208
4, 172, 1618
17, 172, 1636
4, 173, 84
9.5, 173, 406
20.5, 173, 1410
23, 173, 1578
19.5, 173, 1672
267, 174, 174
12, 174, 428
11, 175, 192
21, 175, 206
21.5, 175, 340
14.5, 175, 348
6, 175, 544
24, 175, 848
6.5, 175, 1024
9.5, 175, 1980
356.5, 176, 176
17, 176, 312
3.5, 176, 390
3.5, 176, 416
25.5, 176, 520
24, 176, 820
9.5, 176, 974
9, 176, 1500
14, 177, 482
12.5, 177, 620
4.5, 177, 840
1.5, 177, 946
7, 177, 1106
1, 177, 1432
3.5, 177, 1556
25.5, 177, 1882
428, 178, 178
8.5, 178, 522
1, 178, 540
22, 178, 812
23, 178, 1090
22, 178, 1408
1, 178, 1430
13.5, 178, 1522
14, 178, 1746
15, 178, 1764
2, 178, 2012
9.5, 179, 590
9.5, 179, 1140
328, 180, 180
8.5, 180, 208
2, 180, 422
6, 180, 724
5, 180, 726
6.5, 180, 992
10.5, 180, 1466
13, 180, 1606
8, 180, 1688
3, 180, 1694
7, 180, 1932
10, 181, 350
1.5, 181, 360
11.5, 181, 478
17.5, 181, 1788
345, 182, 182
24.5, 182, 564
21, 182, 696
20.5, 182, 706
16, 182, 1624
7.5, 183, 770
8.5, 183, 1122
6, 183, 1188
24.5, 183, 1780
345.5, 184, 184
24.5, 184, 1362
15, 184, 1400
12.5, 184, 1484
22, 185, 634
1.5, 185, 1016
22.5, 185, 1512
8, 185, 1784
3.5, 186, 146
343, 186, 186
8, 186, 968
14.5, 186, 1518
4, 186, 1950
25.5, 187, 78
15, 187, 100
2, 187, 718
15.5, 187, 936
17.5, 187, 1244
25, 187, 1710
23, 187, 1866
215.5, 188, 188
5.5, 188, 256
4.5, 188, 938
11, 189, 562
19, 189, 856
14, 189, 1602
306.5, 190, 190
15.5, 190, 248
8, 190, 280
9.5, 190, 326
1, 190, 422
17.5, 190, 1002
17.5, 190, 1562
24.5, 191, 78
1, 191, 486
24.5, 191, 590
15, 191, 720
14, 191, 746
10, 191, 1250
23, 191, 1272
22.5, 191, 1476
9, 191, 1620
25, 191, 1998
315.5, 192, 192
11, 192, 208
18, 192, 294
8, 192, 550
8, 192, 1928
1, 193, 2
4, 193, 114
23, 193, 130
11.5, 193, 420
15, 193, 650
10, 193, 1132
18.5, 193, 1530
11, 193, 2006
471, 194, 194
17, 194, 780
22.5, 194, 866
15, 194, 1238
11, 194, 1258
24, 194, 1264
4, 194, 1346
23.5, 194, 1388
20.5, 194, 1888
17, 195, 612
10, 195, 716
22.5, 195, 1510
15.5, 195, 1544
8, 196, 138
415.5, 196, 196
11, 196, 390
9.5, 196, 590
14.5, 196, 722
15, 196, 1088
16.5, 196, 1306
16, 196, 1644
20, 196, 1940
3.5, 196, 2004
14.5, 197, 140
20, 197, 272
8.5, 197, 1136
18, 197, 1170
22.5, 197, 1186
7.5, 197, 1252
7, 197, 1622
2, 197, 1708
14.5, 197, 1834
288, 198, 198
5.5, 198, 538
3, 198, 1488
9.5, 198, 1752
1, 199, 752
13, 199, 1518
13.5, 200, 90
427, 200, 200
13, 200, 258
19, 200, 854
5, 200, 1336
24, 200, 1996
22, 201, 46
3.5, 201, 500
5.5, 201, 532
6, 201, 1042
5.5, 201, 1794
292.5, 202, 202
5, 202, 1124
18.5, 202, 1128
10.5, 202, 1244
1.5, 202, 1706
12.5, 203, 310
17, 203, 502
1.5, 203, 518
12.5, 203, 782
13.5, 203, 802
7, 203, 1112
25.5, 203, 1268
21, 203, 1340
17, 203, 1508
16.5, 203, 1648
11, 203, 1752
265, 204, 204
17, 204, 244
19.5, 204, 1144
5, 204, 1196
3.5, 204, 1842
5.5, 204, 1934
12, 205, 300
9.5, 205, 504
1.5, 205, 690
18, 205, 874
18.5, 205, 1092
413, 206, 206
9, 206, 394
19, 206, 556
3, 206, 592
12.5, 206, 690
13.5, 206, 1382
4.5, 206, 1410
25, 206, 1496
10.5, 206, 2014
19, 207, 248
23.5, 207, 514
3, 207, 860
3, 207, 902
8.5, 207, 1436
2, 207, 1600
300, 208, 208
24.5, 208, 1040
6, 208, 1180
1, 208, 1682
6.5, 208, 1686
5.5, 208, 1870
17.5, 209, 634
21.5, 209, 1062
8.5, 209, 1972
13.5, 210, 12
13.5, 210, 66
24.5, 210, 184
436.5, 210, 210
25.5, 210, 728
17.5, 210, 834
21.5, 210, 996
21.5, 210, 1312
3.5, 210, 1550
5.5, 211, 1084
15, 211, 1344
9.5, 211, 1364
11.5, 211, 1486
25, 211, 1704
3.5, 211, 1812
20, 211, 1824
14, 211, 1908
14.5, 212, 116
398, 212, 212
21, 212, 620
3, 212, 814
22.5, 212, 1674
24.5, 212, 1866
12, 213, 460
19.5, 213, 714
5.5, 213, 1036
16.5, 213, 1584
12.5, 213, 1966
11.5, 214, 128
368.5, 214, 214
25.5, 214, 292
12.5, 214, 330
22, 214, 836
2, 214, 878
19.5, 214, 954
9.5, 214, 1178
19, 215, 202
2, 215, 244
2.5, 215, 448
2.5, 215, 698
15, 215, 1138
15.5, 216, 170
308.5, 216, 216
18.5, 216, 294
6.5, 216, 1220
8, 216, 1292
7.5, 216, 1396
3, 216, 1672
21.5, 217, 952
20, 217, 1230
15.5, 217, 1896
340, 218, 218
19, 218, 716
2.5, 218, 1072
12.5, 218, 1280
10, 218, 1342
5, 218, 1530
2, 218, 1698
16.5, 219, 92
11.5, 219, 290
18.5, 219, 320
7, 219, 334
19.5, 219, 362
4, 219, 432
13.5, 219, 498
24, 219, 590
14.5, 219, 976
18.5, 219, 1406
487, 220, 220
17, 220, 464
22.5, 220, 476
21.5, 220, 730
7.5, 220, 940
1, 220, 990
19.5, 220, 1196
21.5, 220, 1346
9, 220, 1502
15, 220, 1762
2.5, 221, 656
3.5, 221, 924
25, 221, 1090
13.5, 221, 1108
18.5, 221, 1236
13, 221, 1246
18.5, 221, 1740
19, 221, 1772
10, 222, 24
20, 222, 92
465, 222, 222
15, 222, 922
17.5, 222, 1060
23.5, 222, 1468
9.5, 222, 1606
14.5, 223, 464
22.5, 223, 578
19, 223, 1050
25.5, 223, 1312
5, 223, 1328
25.5, 223, 1340
1.5, 223, 1600
6, 223, 1752
327.5, 224, 224
2.5, 224, 430
17, 224, 508
2, 224, 1598
12, 224, 1686
9, 224, 1778
11, 224, 1974
21.5, 225, 96
3, 225, 210
6, 225, 240
19, 225, 270
25.5, 225, 444
10.5, 225, 756
2, 226, 82
1.5, 226, 110
372, 226, 226
12.5, 226, 474
4, 226, 632
5.5, 226, 744
24.5, 226, 870
7, 226, 1408
20.5, 226, 1548
1, 226, 1624
8, 226, 1694
3.5, 226, 1708
21.5, 227, 316
22.5, 227, 488
11.5, 227, 550
8.5, 227, 864
19.5, 227, 1220
10, 227, 1256
20.5, 227, 1584
4, 227, 2002
16.5, 228, 24
377.5, 228, 228
24, 228, 424
4.5, 228, 584
9.5, 228, 810
6.5, 228, 1072
12, 228, 1184
23.5, 228, 1668
20, 229, 438
11, 229, 916
19, 229, 958
17.5, 229, 1902
5.5, 230, 174
379, 230, 230
15, 230, 376
23, 230, 1066
20.5, 230, 1078
22, 230, 1316
5, 230, 1370
3, 230, 1822
14.5, 231, 80
3, 231, 604
16, 231, 780
18, 231, 1286
24.5, 231, 1430
21.5, 231, 1904
12, 231, 1934
19, 232, 8
3.5, 232, 14
4.5, 232, 222
317, 232, 232
5.5, 232, 1116
5.5, 232, 1460
1, 233, 362
5.5, 233, 722
16.5, 233, 768
25.5, 233, 1074
10, 233, 1240
14, 233, 1292
1, 233, 1416
1, 233, 1700
305, 234, 234
17.5, 234, 318
15.5, 234, 1048
4, 234, 1238
25.5, 234, 1998
12, 235, 388
6.5, 235, 568
22, 235, 768
5, 235, 850
368.5, 236, 236
11.5, 236, 492
9.5, 236, 634
13, 236, 786
4, 236, 1174
10.5, 236, 1206
4, 236, 1454
22.5, 236, 1552
8.5, 236, 1558
13.5, 236, 1652
8.5, 236, 1930
4, 237, 208
15, 237, 218
22.5, 237, 908
3, 237, 1604
6.5, 237, 1872
13, 237, 1890
347, 238, 238
6, 238, 718
17.5, 238, 918
2, 238, 1186
6.5, 238, 1210
3.5, 238, 1390
16.5, 238, 1550
20, 239, 120
17.5, 239, 426
24, 239, 586
4.5, 239, 778
24, 239, 874
4, 239, 1324
23.5, 239, 1542
2.5, 239, 1944
24.5, 239, 1992
13, 240, 164
20, 240, 166
2, 240, 230
442, 240, 240
17.5, 240, 484
24, 240, 518
14, 240, 1214
22, 240, 1582
